DATAFLOW,LAST UPDATE,freq,unit,sex,startime,acl00,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Belgium,2000,29.34,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Belgium,2010,31.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Bulgaria,2000,31.36,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Germany,2000,28.78,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Germany,2010,29.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Estonia,2000,29.73,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Estonia,2010,28.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Greece,2010,14.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Spain,2000,16.46,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Spain,2010,16.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,France,2000,26.43,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,France,2010,25.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Italy,2000,24.47,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Italy,2010,24.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Lithuania,2000,25.75,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Household and family care and related travel,Latvia,2000,22.97,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Belgium,2000,28.63,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Belgium,2010,31.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Bulgaria,2000,20.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Germany,2000,34.37,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Germany,2010,34.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Estonia,2000,20.33,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Estonia,2010,25.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Greece,2010,23.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Spain,2000,24.53,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Spain,2010,22.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",France,2000,25.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",France,2010,28.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Italy,2000,31.76,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Italy,2010,31.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Lithuania,2000,19.95,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,"Leisure, social and associative life except TV and video",Latvia,2000,22.74,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Belgium,2000,7.21,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Belgium,2010,7.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Bulgaria,2000,9.37,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Germany,2000,5.85,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Germany,2010,6.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Estonia,2000,10.08,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Estonia,2010,9.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Greece,2010,11.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Spain,2000,15.40,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Spain,2010,20.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,France,2000,5.74,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,France,2010,7.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Italy,2000,5.52,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Italy,2010,7.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Lithuania,2000,11.88,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Television and video,Latvia,2000,7.89,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Belgium,2000,4.35,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Belgium,2010,4.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Bulgaria,2000,2.79,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Germany,2000,3.28,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Germany,2010,3.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Estonia,2000,3.65,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Estonia,2010,4.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Greece,2010,1.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Spain,2000,2.04,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Spain,2010,1.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,France,2000,1.87,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,France,2010,2.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Italy,2000,1.77,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Italy,2010,1.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Lithuania,2000,2.95,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Travel to/from work/study,Latvia,2000,3.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Belgium,2000,4.06,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Belgium,2010,0.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Bulgaria,2000,0.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Germany,2000,0.82,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Germany,2010,0.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Estonia,2000,0.53,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Estonia,2010,1.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Greece,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Spain,2000,0.39,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Spain,2010,0.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,France,2000,5.16,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,France,2010,3.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Italy,2000,0.65,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Italy,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Lithuania,2000,0.25,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Unspecified time use and travel,Latvia,2000,0.41,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Belgium,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Belgium,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Bulgaria,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Germany,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Germany,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Estonia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Estonia,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Greece,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Spain,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Spain,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,France,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,France,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Italy,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Italy,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Lithuania,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Total,Latvia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Belgium,2000,6.38,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Belgium,2010,5.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Bulgaria,2000,5.51,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Germany,2000,7.53,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Germany,2010,7.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Estonia,2000,5.10,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Estonia,2010,6.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Greece,2010,10.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Spain,2000,3.15,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Spain,2010,4.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,France,2000,3.96,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,France,2010,5.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Italy,2000,1.71,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Italy,2010,1.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Lithuania,2000,5.47,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Eating,Latvia,2000,4.64,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Belgium,2000,2.96,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Belgium,2010,2.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Bulgaria,2000,5.74,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Germany,2000,3.69,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Germany,2010,3.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Estonia,2000,4.39,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Estonia,2010,5.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Greece,2010,23.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Spain,2000,12.66,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Spain,2010,12.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,France,2000,3.64,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,France,2010,2.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Italy,2000,6.44,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Italy,2010,6.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Lithuania,2000,4.23,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Personal care except eating,Latvia,2000,3.86,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Belgium,2000,16.22,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Belgium,2010,17.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Bulgaria,2000,23.92,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Germany,2000,14.90,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Germany,2010,14.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Estonia,2000,25.36,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Estonia,2010,19.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:50 to 16:59,Work and study,Greece,2010,13.9,,
